Bytecoder
2023/3/31 18:22:31,1,0,0,0,0,0,0,0,0
2023/3/28 20:18:50,22,2,6,-10,0,0,0,-2,2
2021/10/19 09:12:31,0,0,2,-2,0,0,0,0,0
total,23,2,8,-12,0,0,0,-2,2
